

Task name: Task - 1
Task description: -

Date of output: 2.5.2019

Survey of antecedent attributes

	Group	Name	Description
	Default Partial Cedent	Country (subset), 1 - 1	-
	Default Partial Cedent	Rank_ (subset), 1 - 1	-
	Default Partial Cedent	Year_ (subset), 1 - 1	-

Survey of variable antecedent attributes

	Group	Name	Description
	Default Partial Cedent	C1__Security_Apparatus (subset), 1 - 1	-
	Default Partial Cedent	Homeless_People_due_to_Natural_Disaster (subset), 1 - 1	-
	Default Partial Cedent	P2__Public_Services (subset), 1 - 1	-
	Default Partial Cedent	P3__Human_Rights (subset), 1 - 1	-
	Default Partial Cedent	S2__Refugees_and_IDPs (subset), 1 - 1	-
	Default Partial Cedent	X1__External_Intervention (subset), 1 - 1	-

Survey of succedent attributes

	Group	Name	Description

Survey of variable sukcedent attributes

	Group	Name	Description
	Default Partial Cedent	Total( Alert -> Warning)	-

Survey of Action4ft-Quantifiers
	a-frequency	Before >= 2.00 Absolute number
	a-frequency	After >= 2.00 Absolute number

Task parameters
	The comparison of the first set versus the second set
	Sets must differ in all rows (i.e. not overlapping sets)

Nr.	Hypothesis	D%-Sum	Df-Conf	Df-AFUI	Df-FUE	Df-Avg	R-Conf	R-DFUI	R-FUE	R-Avg	H-Conf	H-DFUI	H-FUE	H-Avg	B:a	B:b	B:c	B:d	B:r	B:n	B:Conf	B:DConf	B:EConf	B:Supp	B:Cmplt	B:AvgDf	B:Lift	B:LBound	B:UBound	B:ELBound	B:EUBound	B:DLBound	B:DUBound	B:Fisher	B:Chi-Sq	B:PSep	B:bMean	B:bVAR	B:bStDev	B:P(>=90%)	B:P(>=95%)	A:a	A:b	A:c	A:d	A:r	A:n	A:Conf	A:DConf	A:EConf	A:Supp	A:Cmplt	A:AvgDf	A:Lift	A:LBound	A:UBound	A:ELBound	A:EUBound	A:DLBound	A:DUBound	A:Fisher	A:Chi-Sq	A:PSep	A:bMean	A:bVAR	A:bStDev	A:P(>=90%)	A:P(>=95%)	
219	Year_(2014) :  (C1__Security_Apparatus(9.4)  ->  C1__Security_Apparatus(6.1)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	0	0.1627705628	0.5280898876	14.4865800866	1	9.5454545455	2.2533333333	21.8368617684	1	9.5454545455	2.2533333333	21.8368617684	2	0	9	167	2	178	1	0.1818181818	0.9494382022	0.0112359551	0.1818181818	15.1818181818	16.1818181818	0.81	1	0.0132545732	0.9941881845	0.999999999	0.0000000455	0.0034913985	30.708677686	3.5	0.75	0.75	0.1936491673	0.271	0.1426250001	2	0	103	73	2	178	1	0.019047619	0.4213483146	0.0112359551	0.019047619	0.6952380952	1.6952380952	0.81	1	1	0	1	0	0.3466006475	1.4062770563	50.5	0.75	0.75	0.1936491673	0.271	0.1426250001	
220	Year_(2014) :  (C1__Security_Apparatus(9.4)  ->  C1__Security_Apparatus(5.9)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	0	0.1627705628	0.5280898876	14.4865800866	1	9.5454545455	2.2533333333	21.8368617684	1	9.5454545455	2.2533333333	21.8368617684	2	0	9	167	2	178	1	0.1818181818	0.9494382022	0.0112359551	0.1818181818	15.1818181818	16.1818181818	0.81	1	0.0132545732	0.9941881845	0.999999999	0.0000000455	0.0034913985	30.708677686	3.5	0.75	0.75	0.1936491673	0.271	0.1426250001	2	0	103	73	2	178	1	0.019047619	0.4213483146	0.0112359551	0.019047619	0.6952380952	1.6952380952	0.81	1	1	0	1	0	0.3466006475	1.4062770563	50.5	0.75	0.75	0.1936491673	0.271	0.1426250001	
221	Year_(2014) :  (C1__Security_Apparatus(9.4)  ->  C1__Security_Apparatus(5.2)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	0	0.1627705628	0.5280898876	14.4865800866	1	9.5454545455	2.2533333333	21.8368617684	1	9.5454545455	2.2533333333	21.8368617684	2	0	9	167	2	178	1	0.1818181818	0.9494382022	0.0112359551	0.1818181818	15.1818181818	16.1818181818	0.81	1	0.0132545732	0.9941881845	0.999999999	0.0000000455	0.0034913985	30.708677686	3.5	0.75	0.75	0.1936491673	0.271	0.1426250001	2	0	103	73	2	178	1	0.019047619	0.4213483146	0.0112359551	0.019047619	0.6952380952	1.6952380952	0.81	1	1	0	1	0	0.3466006475	1.4062770563	50.5	0.75	0.75	0.1936491673	0.271	0.1426250001	
189	Year_(2014) :  (C1__Security_Apparatus(9.9) & S2__Refugees_and_IDPs(10)  ->  C1__Security_Apparatus(6.8) & S2__Refugees_and_IDPs(4.2)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	0	0.1627705628	0.5280898876	14.4865800866	1	9.5454545455	2.2533333333	21.8368617684	1	9.5454545455	2.2533333333	21.8368617684	2	0	9	167	2	178	1	0.1818181818	0.9494382022	0.0112359551	0.1818181818	15.1818181818	16.1818181818	0.81	1	0.0132545732	0.9941881845	0.999999999	0.0000000455	0.0034913985	30.708677686	3.5	0.75	0.75	0.1936491673	0.271	0.1426250001	2	0	103	73	2	178	1	0.019047619	0.4213483146	0.0112359551	0.019047619	0.6952380952	1.6952380952	0.81	1	1	0	1	0	0.3466006475	1.4062770563	50.5	0.75	0.75	0.1936491673	0.271	0.1426250001	
190	Year_(2014) :  (C1__Security_Apparatus(9.9) & S2__Refugees_and_IDPs(10)  ->  C1__Security_Apparatus(5.2) & S2__Refugees_and_IDPs(6.7)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	0	0.1627705628	0.5280898876	14.4865800866	1	9.5454545455	2.2533333333	21.8368617684	1	9.5454545455	2.2533333333	21.8368617684	2	0	9	167	2	178	1	0.1818181818	0.9494382022	0.0112359551	0.1818181818	15.1818181818	16.1818181818	0.81	1	0.0132545732	0.9941881845	0.999999999	0.0000000455	0.0034913985	30.708677686	3.5	0.75	0.75	0.1936491673	0.271	0.1426250001	2	0	103	73	2	178	1	0.019047619	0.4213483146	0.0112359551	0.019047619	0.6952380952	1.6952380952	0.81	1	1	0	1	0	0.3466006475	1.4062770563	50.5	0.75	0.75	0.1936491673	0.271	0.1426250001	
188	Year_(2014) :  (C1__Security_Apparatus(9.9) & X1__External_Intervention(9.9)  ->  C1__Security_Apparatus(5.3) & X1__External_Intervention(7.6)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	0	0.1627705628	0.5280898876	14.4865800866	1	9.5454545455	2.2533333333	21.8368617684	1	9.5454545455	2.2533333333	21.8368617684	2	0	9	167	2	178	1	0.1818181818	0.9494382022	0.0112359551	0.1818181818	15.1818181818	16.1818181818	0.81	1	0.0132545732	0.9941881845	0.999999999	0.0000000455	0.0034913985	30.708677686	3.5	0.75	0.75	0.1936491673	0.271	0.1426250001	2	0	103	73	2	178	1	0.019047619	0.4213483146	0.0112359551	0.019047619	0.6952380952	1.6952380952	0.81	1	1	0	1	0	0.3466006475	1.4062770563	50.5	0.75	0.75	0.1936491673	0.271	0.1426250001	
155	Year_(2014) :  (P3__Human_Rights(9.9)  ->  P3__Human_Rights(8)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	0	0.1246753247	0.5056179775	14.4865800866	1	3.1818181818	2.1392405063	21.8368617684	1	3.1818181818	2.1392405063	21.8368617684	2	0	9	167	2	178	1	0.1818181818	0.9494382022	0.0112359551	0.1818181818	15.1818181818	16.1818181818	0.81	1	0.0132545732	0.9941881845	0.999999999	0.0000000455	0.0034913985	30.708677686	3.5	0.75	0.75	0.1936491673	0.271	0.1426250001	6	0	99	73	6	178	1	0.0571428571	0.4438202247	0.0337078652	0.0571428571	0.6952380952	1.6952380952	0.531441	1	1	0	1	0	0.0396681614	4.3169435216	15.5	0.875	0.875	0.110239638	0.5217031143	0.3016627059	
156	Year_(2014) :  (P3__Human_Rights(9.9)  ->  P3__Human_Rights(8.7)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	0	0.1341991342	0.5112359551	14.4865800866	1	3.8181818182	2.1666666667	21.8368617684	1	3.8181818182	2.1666666667	21.8368617684	2	0	9	167	2	178	1	0.1818181818	0.9494382022	0.0112359551	0.1818181818	15.1818181818	16.1818181818	0.81	1	0.0132545732	0.9941881845	0.999999999	0.0000000455	0.0034913985	30.708677686	3.5	0.75	0.75	0.1936491673	0.271	0.1426250001	5	0	100	73	5	178	1	0.0476190476	0.4382022472	0.0280898876	0.0476190476	0.6952380952	1.6952380952	0.59049	1	1	0	1	0	0.0686259193	3.576658409	19	0.8571428571	0.8571428571	0.1237179148	0.4685590086	0.2649081105	
158	Year_(2014) :  (P3__Human_Rights(9.9)  ->  P3__Human_Rights(6.8)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	0	0.1341991342	0.5112359551	14.4865800866	1	3.8181818182	2.1666666667	21.8368617684	1	3.8181818182	2.1666666667	21.8368617684	2	0	9	167	2	178	1	0.1818181818	0.9494382022	0.0112359551	0.1818181818	15.1818181818	16.1818181818	0.81	1	0.0132545732	0.9941881845	0.999999999	0.0000000455	0.0034913985	30.708677686	3.5	0.75	0.75	0.1936491673	0.271	0.1426250001	5	0	100	73	5	178	1	0.0476190476	0.4382022472	0.0280898876	0.0476190476	0.6952380952	1.6952380952	0.59049	1	1	0	1	0	0.0686259193	3.576658409	19	0.8571428571	0.8571428571	0.1237179148	0.4685590086	0.2649081105	
160	Year_(2014) :  (P3__Human_Rights(9.9)  ->  P3__Human_Rights(6)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	0	0.1341991342	0.5112359551	14.4865800866	1	3.8181818182	2.1666666667	21.8368617684	1	3.8181818182	2.1666666667	21.8368617684	2	0	9	167	2	178	1	0.1818181818	0.9494382022	0.0112359551	0.1818181818	15.1818181818	16.1818181818	0.81	1	0.0132545732	0.9941881845	0.999999999	0.0000000455	0.0034913985	30.708677686	3.5	0.75	0.75	0.1936491673	0.271	0.1426250001	5	0	100	73	5	178	1	0.0476190476	0.4382022472	0.0280898876	0.0476190476	0.6952380952	1.6952380952	0.59049	1	1	0	1	0	0.0686259193	3.576658409	19	0.8571428571	0.8571428571	0.1237179148	0.4685590086	0.2649081105	
162	Year_(2014) :  (P3__Human_Rights(9.9)  ->  P3__Human_Rights(7.6)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	0	0.1437229437	0.5168539326	14.4865800866	1	4.7727272727	2.1948051948	21.8368617684	1	4.7727272727	2.1948051948	21.8368617684	2	0	9	167	2	178	1	0.1818181818	0.9494382022	0.0112359551	0.1818181818	15.1818181818	16.1818181818	0.81	1	0.0132545732	0.9941881845	0.999999999	0.0000000455	0.0034913985	30.708677686	3.5	0.75	0.75	0.1936491673	0.271	0.1426250001	4	0	101	73	4	178	1	0.0380952381	0.4325842697	0.0224719101	0.0380952381	0.6952380952	1.6952380952	0.6561	1	1	0	1	0	0.1182268313	2.8448823207	24.25	0.8333333333	0.8333333333	0.1408590425	0.4095100045	0.2262190631	
166	Year_(2014) :  (P3__Human_Rights(9.9)  ->  P3__Human_Rights(7.8)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	0	0.1532467532	0.5224719101	14.4865800866	1	6.3636363636	2.2236842105	21.8368617684	1	6.3636363636	2.2236842105	21.8368617684	2	0	9	167	2	178	1	0.1818181818	0.9494382022	0.0112359551	0.1818181818	15.1818181818	16.1818181818	0.81	1	0.0132545732	0.9941881845	0.999999999	0.0000000455	0.0034913985	30.708677686	3.5	0.75	0.75	0.1936491673	0.271	0.1426250001	3	0	102	73	3	178	1	0.0285714286	0.4269662921	0.0168539326	0.0285714286	0.6952380952	1.6952380952	0.729	1	1	0	1	0	0.2028401517	2.1214693878	33	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	
167	Year_(2014) :  (P3__Human_Rights(9.9)  ->  P3__Human_Rights(7.5)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	0	0.1532467532	0.5224719101	14.4865800866	1	6.3636363636	2.2236842105	21.8368617684	1	6.3636363636	2.2236842105	21.8368617684	2	0	9	167	2	178	1	0.1818181818	0.9494382022	0.0112359551	0.1818181818	15.1818181818	16.1818181818	0.81	1	0.0132545732	0.9941881845	0.999999999	0.0000000455	0.0034913985	30.708677686	3.5	0.75	0.75	0.1936491673	0.271	0.1426250001	3	0	102	73	3	178	1	0.0285714286	0.4269662921	0.0168539326	0.0285714286	0.6952380952	1.6952380952	0.729	1	1	0	1	0	0.2028401517	2.1214693878	33	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	
168	Year_(2014) :  (P3__Human_Rights(9.9)  ->  P3__Human_Rights(7.3)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	0	0.1532467532	0.5224719101	14.4865800866	1	6.3636363636	2.2236842105	21.8368617684	1	6.3636363636	2.2236842105	21.8368617684	2	0	9	167	2	178	1	0.1818181818	0.9494382022	0.0112359551	0.1818181818	15.1818181818	16.1818181818	0.81	1	0.0132545732	0.9941881845	0.999999999	0.0000000455	0.0034913985	30.708677686	3.5	0.75	0.75	0.1936491673	0.271	0.1426250001	3	0	102	73	3	178	1	0.0285714286	0.4269662921	0.0168539326	0.0285714286	0.6952380952	1.6952380952	0.729	1	1	0	1	0	0.2028401517	2.1214693878	33	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	
171	Year_(2014) :  (P3__Human_Rights(9.9)  ->  P3__Human_Rights(6.1)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	0	0.1532467532	0.5224719101	14.4865800866	1	6.3636363636	2.2236842105	21.8368617684	1	6.3636363636	2.2236842105	21.8368617684	2	0	9	167	2	178	1	0.1818181818	0.9494382022	0.0112359551	0.1818181818	15.1818181818	16.1818181818	0.81	1	0.0132545732	0.9941881845	0.999999999	0.0000000455	0.0034913985	30.708677686	3.5	0.75	0.75	0.1936491673	0.271	0.1426250001	3	0	102	73	3	178	1	0.0285714286	0.4269662921	0.0168539326	0.0285714286	0.6952380952	1.6952380952	0.729	1	1	0	1	0	0.2028401517	2.1214693878	33	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	
173	Year_(2014) :  (P3__Human_Rights(9.9)  ->  P3__Human_Rights(5.8)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	0	0.1532467532	0.5224719101	14.4865800866	1	6.3636363636	2.2236842105	21.8368617684	1	6.3636363636	2.2236842105	21.8368617684	2	0	9	167	2	178	1	0.1818181818	0.9494382022	0.0112359551	0.1818181818	15.1818181818	16.1818181818	0.81	1	0.0132545732	0.9941881845	0.999999999	0.0000000455	0.0034913985	30.708677686	3.5	0.75	0.75	0.1936491673	0.271	0.1426250001	3	0	102	73	3	178	1	0.0285714286	0.4269662921	0.0168539326	0.0285714286	0.6952380952	1.6952380952	0.729	1	1	0	1	0	0.2028401517	2.1214693878	33	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	
176	Year_(2014) :  (P3__Human_Rights(9.9)  ->  P3__Human_Rights(9.1)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	0	0.1627705628	0.5280898876	14.4865800866	1	9.5454545455	2.2533333333	21.8368617684	1	9.5454545455	2.2533333333	21.8368617684	2	0	9	167	2	178	1	0.1818181818	0.9494382022	0.0112359551	0.1818181818	15.1818181818	16.1818181818	0.81	1	0.0132545732	0.9941881845	0.999999999	0.0000000455	0.0034913985	30.708677686	3.5	0.75	0.75	0.1936491673	0.271	0.1426250001	2	0	103	73	2	178	1	0.019047619	0.4213483146	0.0112359551	0.019047619	0.6952380952	1.6952380952	0.81	1	1	0	1	0	0.3466006475	1.4062770563	50.5	0.75	0.75	0.1936491673	0.271	0.1426250001	
177	Year_(2014) :  (P3__Human_Rights(9.9)  ->  P3__Human_Rights(8.6)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	0	0.1627705628	0.5280898876	14.4865800866	1	9.5454545455	2.2533333333	21.8368617684	1	9.5454545455	2.2533333333	21.8368617684	2	0	9	167	2	178	1	0.1818181818	0.9494382022	0.0112359551	0.1818181818	15.1818181818	16.1818181818	0.81	1	0.0132545732	0.9941881845	0.999999999	0.0000000455	0.0034913985	30.708677686	3.5	0.75	0.75	0.1936491673	0.271	0.1426250001	2	0	103	73	2	178	1	0.019047619	0.4213483146	0.0112359551	0.019047619	0.6952380952	1.6952380952	0.81	1	1	0	1	0	0.3466006475	1.4062770563	50.5	0.75	0.75	0.1936491673	0.271	0.1426250001	
178	Year_(2014) :  (P3__Human_Rights(9.9)  ->  P3__Human_Rights(8.1)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	0	0.1627705628	0.5280898876	14.4865800866	1	9.5454545455	2.2533333333	21.8368617684	1	9.5454545455	2.2533333333	21.8368617684	2	0	9	167	2	178	1	0.1818181818	0.9494382022	0.0112359551	0.1818181818	15.1818181818	16.1818181818	0.81	1	0.0132545732	0.9941881845	0.999999999	0.0000000455	0.0034913985	30.708677686	3.5	0.75	0.75	0.1936491673	0.271	0.1426250001	2	0	103	73	2	178	1	0.019047619	0.4213483146	0.0112359551	0.019047619	0.6952380952	1.6952380952	0.81	1	1	0	1	0	0.3466006475	1.4062770563	50.5	0.75	0.75	0.1936491673	0.271	0.1426250001	
179	Year_(2014) :  (P3__Human_Rights(9.9)  ->  P3__Human_Rights(7.9)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	0	0.1627705628	0.5280898876	14.4865800866	1	9.5454545455	2.2533333333	21.8368617684	1	9.5454545455	2.2533333333	21.8368617684	2	0	9	167	2	178	1	0.1818181818	0.9494382022	0.0112359551	0.1818181818	15.1818181818	16.1818181818	0.81	1	0.0132545732	0.9941881845	0.999999999	0.0000000455	0.0034913985	30.708677686	3.5	0.75	0.75	0.1936491673	0.271	0.1426250001	2	0	103	73	2	178	1	0.019047619	0.4213483146	0.0112359551	0.019047619	0.6952380952	1.6952380952	0.81	1	1	0	1	0	0.3466006475	1.4062770563	50.5	0.75	0.75	0.1936491673	0.271	0.1426250001	
180	Year_(2014) :  (P3__Human_Rights(9.9)  ->  P3__Human_Rights(7.7)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	0	0.1627705628	0.5280898876	14.4865800866	1	9.5454545455	2.2533333333	21.8368617684	1	9.5454545455	2.2533333333	21.8368617684	2	0	9	167	2	178	1	0.1818181818	0.9494382022	0.0112359551	0.1818181818	15.1818181818	16.1818181818	0.81	1	0.0132545732	0.9941881845	0.999999999	0.0000000455	0.0034913985	30.708677686	3.5	0.75	0.75	0.1936491673	0.271	0.1426250001	2	0	103	73	2	178	1	0.019047619	0.4213483146	0.0112359551	0.019047619	0.6952380952	1.6952380952	0.81	1	1	0	1	0	0.3466006475	1.4062770563	50.5	0.75	0.75	0.1936491673	0.271	0.1426250001	
181	Year_(2014) :  (P3__Human_Rights(9.9)  ->  P3__Human_Rights(7.2)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	0	0.1627705628	0.5280898876	14.4865800866	1	9.5454545455	2.2533333333	21.8368617684	1	9.5454545455	2.2533333333	21.8368617684	2	0	9	167	2	178	1	0.1818181818	0.9494382022	0.0112359551	0.1818181818	15.1818181818	16.1818181818	0.81	1	0.0132545732	0.9941881845	0.999999999	0.0000000455	0.0034913985	30.708677686	3.5	0.75	0.75	0.1936491673	0.271	0.1426250001	2	0	103	73	2	178	1	0.019047619	0.4213483146	0.0112359551	0.019047619	0.6952380952	1.6952380952	0.81	1	1	0	1	0	0.3466006475	1.4062770563	50.5	0.75	0.75	0.1936491673	0.271	0.1426250001	
182	Year_(2014) :  (P3__Human_Rights(9.9)  ->  P3__Human_Rights(7.1)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	0	0.1627705628	0.5280898876	14.4865800866	1	9.5454545455	2.2533333333	21.8368617684	1	9.5454545455	2.2533333333	21.8368617684	2	0	9	167	2	178	1	0.1818181818	0.9494382022	0.0112359551	0.1818181818	15.1818181818	16.1818181818	0.81	1	0.0132545732	0.9941881845	0.999999999	0.0000000455	0.0034913985	30.708677686	3.5	0.75	0.75	0.1936491673	0.271	0.1426250001	2	0	103	73	2	178	1	0.019047619	0.4213483146	0.0112359551	0.019047619	0.6952380952	1.6952380952	0.81	1	1	0	1	0	0.3466006475	1.4062770563	50.5	0.75	0.75	0.1936491673	0.271	0.1426250001	
183	Year_(2014) :  (P3__Human_Rights(9.9)  ->  P3__Human_Rights(6.4)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	0	0.1627705628	0.5280898876	14.4865800866	1	9.5454545455	2.2533333333	21.8368617684	1	9.5454545455	2.2533333333	21.8368617684	2	0	9	167	2	178	1	0.1818181818	0.9494382022	0.0112359551	0.1818181818	15.1818181818	16.1818181818	0.81	1	0.0132545732	0.9941881845	0.999999999	0.0000000455	0.0034913985	30.708677686	3.5	0.75	0.75	0.1936491673	0.271	0.1426250001	2	0	103	73	2	178	1	0.019047619	0.4213483146	0.0112359551	0.019047619	0.6952380952	1.6952380952	0.81	1	1	0	1	0	0.3466006475	1.4062770563	50.5	0.75	0.75	0.1936491673	0.271	0.1426250001	
184	Year_(2014) :  (P3__Human_Rights(9.9)  ->  P3__Human_Rights(5.2)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	0	0.1627705628	0.5280898876	14.4865800866	1	9.5454545455	2.2533333333	21.8368617684	1	9.5454545455	2.2533333333	21.8368617684	2	0	9	167	2	178	1	0.1818181818	0.9494382022	0.0112359551	0.1818181818	15.1818181818	16.1818181818	0.81	1	0.0132545732	0.9941881845	0.999999999	0.0000000455	0.0034913985	30.708677686	3.5	0.75	0.75	0.1936491673	0.271	0.1426250001	2	0	103	73	2	178	1	0.019047619	0.4213483146	0.0112359551	0.019047619	0.6952380952	1.6952380952	0.81	1	1	0	1	0	0.3466006475	1.4062770563	50.5	0.75	0.75	0.1936491673	0.271	0.1426250001	
185	Year_(2014) :  (P3__Human_Rights(9.9) & S2__Refugees_and_IDPs(10)  ->  P3__Human_Rights(8) & S2__Refugees_and_IDPs(9)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	0	0.1627705628	0.5280898876	14.4865800866	1	9.5454545455	2.2533333333	21.8368617684	1	9.5454545455	2.2533333333	21.8368617684	2	0	9	167	2	178	1	0.1818181818	0.9494382022	0.0112359551	0.1818181818	15.1818181818	16.1818181818	0.81	1	0.0132545732	0.9941881845	0.999999999	0.0000000455	0.0034913985	30.708677686	3.5	0.75	0.75	0.1936491673	0.271	0.1426250001	2	0	103	73	2	178	1	0.019047619	0.4213483146	0.0112359551	0.019047619	0.6952380952	1.6952380952	0.81	1	1	0	1	0	0.3466006475	1.4062770563	50.5	0.75	0.75	0.1936491673	0.271	0.1426250001	
186	Year_(2014) :  (P3__Human_Rights(9.9) & S2__Refugees_and_IDPs(10)  ->  P3__Human_Rights(6) & S2__Refugees_and_IDPs(4.3)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	0	0.1627705628	0.5280898876	14.4865800866	1	9.5454545455	2.2533333333	21.8368617684	1	9.5454545455	2.2533333333	21.8368617684	2	0	9	167	2	178	1	0.1818181818	0.9494382022	0.0112359551	0.1818181818	15.1818181818	16.1818181818	0.81	1	0.0132545732	0.9941881845	0.999999999	0.0000000455	0.0034913985	30.708677686	3.5	0.75	0.75	0.1936491673	0.271	0.1426250001	2	0	103	73	2	178	1	0.019047619	0.4213483146	0.0112359551	0.019047619	0.6952380952	1.6952380952	0.81	1	1	0	1	0	0.3466006475	1.4062770563	50.5	0.75	0.75	0.1936491673	0.271	0.1426250001	
187	Year_(2014) :  (P3__Human_Rights(9.9) & S2__Refugees_and_IDPs(10)  ->  P3__Human_Rights(5.8) & S2__Refugees_and_IDPs(5.6)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	0	0.1627705628	0.5280898876	14.4865800866	1	9.5454545455	2.2533333333	21.8368617684	1	9.5454545455	2.2533333333	21.8368617684	2	0	9	167	2	178	1	0.1818181818	0.9494382022	0.0112359551	0.1818181818	15.1818181818	16.1818181818	0.81	1	0.0132545732	0.9941881845	0.999999999	0.0000000455	0.0034913985	30.708677686	3.5	0.75	0.75	0.1936491673	0.271	0.1426250001	2	0	103	73	2	178	1	0.019047619	0.4213483146	0.0112359551	0.019047619	0.6952380952	1.6952380952	0.81	1	1	0	1	0	0.3466006475	1.4062770563	50.5	0.75	0.75	0.1936491673	0.271	0.1426250001	
1	Year_(2014) :  (S2__Refugees_and_IDPs(10)  ->  S2__Refugees_and_IDPs(5.2)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	0	0.316017316	0.5224719101	14.4865800866	1	7.6363636364	2.1923076923	21.8368617684	1	7.6363636364	2.1923076923	21.8368617684	4	0	7	167	4	178	1	0.3636363636	0.9606741573	0.0224719101	0.3636363636	15.1818181818	16.1818181818	0.6561	1	0.0022655604	0.9992275996	0.9999987516	0.0000228997	0.0000081617	62.1233019854	0.75	0.8333333333	0.8333333333	0.1408590425	0.4095100045	0.2262190631	5	0	100	73	5	178	1	0.0476190476	0.4382022472	0.0280898876	0.0476190476	0.6952380952	1.6952380952	0.59049	1	1	0	1	0	0.0686259193	3.576658409	19	0.8571428571	0.8571428571	0.1237179148	0.4685590086	0.2649081105	
4	Year_(2014) :  (S2__Refugees_and_IDPs(10)  ->  S2__Refugees_and_IDPs(8.2)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	0	0.3255411255	0.5280898876	14.4865800866	1	9.5454545455	2.2207792208	21.8368617684	1	9.5454545455	2.2207792208	21.8368617684	4	0	7	167	4	178	1	0.3636363636	0.9606741573	0.0224719101	0.3636363636	15.1818181818	16.1818181818	0.6561	1	0.0022655604	0.9992275996	0.9999987516	0.0000228997	0.0000081617	62.1233019854	0.75	0.8333333333	0.8333333333	0.1408590425	0.4095100045	0.2262190631	4	0	101	73	4	178	1	0.0380952381	0.4325842697	0.0224719101	0.0380952381	0.6952380952	1.6952380952	0.6561	1	1	0	1	0	0.1182268313	2.8448823207	24.25	0.8333333333	0.8333333333	0.1408590425	0.4095100045	0.2262190631	
5	Year_(2014) :  (S2__Refugees_and_IDPs(10)  ->  S2__Refugees_and_IDPs(7.6)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	0	0.3255411255	0.5280898876	14.4865800866	1	9.5454545455	2.2207792208	21.8368617684	1	9.5454545455	2.2207792208	21.8368617684	4	0	7	167	4	178	1	0.3636363636	0.9606741573	0.0224719101	0.3636363636	15.1818181818	16.1818181818	0.6561	1	0.0022655604	0.9992275996	0.9999987516	0.0000228997	0.0000081617	62.1233019854	0.75	0.8333333333	0.8333333333	0.1408590425	0.4095100045	0.2262190631	4	0	101	73	4	178	1	0.0380952381	0.4325842697	0.0224719101	0.0380952381	0.6952380952	1.6952380952	0.6561	1	1	0	1	0	0.1182268313	2.8448823207	24.25	0.8333333333	0.8333333333	0.1408590425	0.4095100045	0.2262190631	
6	Year_(2014) :  (S2__Refugees_and_IDPs(10)  ->  S2__Refugees_and_IDPs(6.7)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	0	0.3255411255	0.5280898876	14.4865800866	1	9.5454545455	2.2207792208	21.8368617684	1	9.5454545455	2.2207792208	21.8368617684	4	0	7	167	4	178	1	0.3636363636	0.9606741573	0.0224719101	0.3636363636	15.1818181818	16.1818181818	0.6561	1	0.0022655604	0.9992275996	0.9999987516	0.0000228997	0.0000081617	62.1233019854	0.75	0.8333333333	0.8333333333	0.1408590425	0.4095100045	0.2262190631	4	0	101	73	4	178	1	0.0380952381	0.4325842697	0.0224719101	0.0380952381	0.6952380952	1.6952380952	0.6561	1	1	0	1	0	0.1182268313	2.8448823207	24.25	0.8333333333	0.8333333333	0.1408590425	0.4095100045	0.2262190631	
